objID,ra_sdssdr5,dec_sdssdr5,ra_rosatsdssdr5,dec_rosatsdssdr5,distance,F_Halpha,EW_Halpha,s2n_Halpha,F_Hbeta,EW_Hbeta,s2n_Hbeta,F_oiii,EW_oiii,s2n_oiii,F_nii,EW_nii,s2n_nii,RASS,SDSS,umag,gmag,rmag,imag,zmag,St,z,CRate,Exp,HR1,HR2,L,FX,g0mag,FXcor,logLX,LogL2500,logL2keV,alpha,Comm,agn_type
587732482758803468,215.14402,45.378373,215.144,45.37836,0.00115619803826801,609.783,37.227,24.399,156.967,7.551,14.316,277.409,14.286,28.303,464.468,28.208,17.455,142033.9+452300,142034.56+452242.1,19.46,19.04,18.7,18.39,18.21,3,0.211,0.0269,753,-0.54,1,11,1.77,19.01,3.24,43.67,28.89,25.13,1.44,Sy1.8,BL_Seyfert
587732483292266546,204.57198,48.275626,204.572,48.27561,0.000255184981898489,10009.66,103.899,36.692,1938.496,22.577,29.601,7039.006,84.003,29.575,5469.473,56.471,33.125,133819.1+481638,133817.27+481632.2,19.02,17.78,17.1,16.77,16.25,3,0.028,0.0427,562,0.65,0.1,39,3.2,17.73,6.41,42.07,27.58,23.53,1.55,Sy2?_radio,NL_Seyfert
587732483822583837,181.73181,50.293656,181.7318,50.29364,0.000937583938724755,2756.711,48.886,37.232,565.926,9.549,25.915,1198.882,21.226,42.245,1984.41,35.006,28.839,120655.0+501744,120655.63+501737.1,18.36,17.8,17.37,16.94,16.76,3,0.062,0.0736,406,-0.49,0.83,37,5.83,17.72,12.15,43.07,28.29,24.53,1.44,Sy1.5,BL_Seyfert
587732483822977172,183.11865,50.236723,183.1186,50.23672,0.000852455493139218,258.241,12.407,13.551,63.261,3.218,7.021,183.701,9.688,14.406,246.051,11.759,12.336,121228.3+501410,121228.47+501412.2,21.33,19.86,18.93,18.42,18.07,3,0.17,0.0432,342,0.27,-0.11,19,3.47,19.78,7.3,43.8,28.38,25.27,1.2,Sy1.9,BL_Seyfert
587732483829399617,205.70528,48.45658,205.7052,48.45656,0.00151585814872055,1678.086,56.114,36.407,512.183,13.476,21.767,306.841,8.624,35.158,561.634,18.683,26.573,134248.4+482727,134249.26+482723.6,18.69,18.36,18.08,17.75,17.6,3,0.091,0.0241,581,0.43,-0.41,16,1.76,18.32,3.48,42.88,28.4,24.34,1.56,-9999,Other_AGN
587732483833266210,217.80963,45.451623,217.8096,45.45161,0.00113649126372457,1494.051,86.544,26.166,409.484,18.672,17.044,216.108,10.526,19.909,410.488,23.654,18.489,143113.8+452703,143114.31+452705.8,19.42,19.03,18.69,18.32,18.25,3,0.125,0.073,555,-0.43,-0.42,47,5.16,18.98,9.93,43.64,28.42,25.1,1.27,-9999,Other_AGN
587732484364763263,200.6638,49.726729,200.6638,49.72672,0.000772719002607293,-999,0.617,0.929,4.464,0.328,1.267,2.84,0.216,1.801,10.276,0.751,1.61,132239.5+494345,132239.31+494336.2,21.45,20.77,19.73,19.2,18.97,3,0.332,0.072,543,0.01,0,55,4.45,20.72,7.73,44.52,28.64,25.98,1.02,BL?_radio,Other_AGN
587732484370006027,217.50682,45.846978,217.5068,45.84697,0.0015256592027882,2161.999,114.745,39.145,572.579,24.196,33.18,2432.609,109.661,40.479,1532.01,80.885,28.051,143001.4+455106,143001.63+455049.1,19.28,18.78,18.34,17.84,18.09,3,0.094,0.0183,572,-0.21,-0.42,8,1.27,18.73,2.42,42.75,28.26,24.22,1.55,Sy2?,NL_Seyfert
587732484372299862,224.13631,43.53328,224.1363,43.53328,0.000765817469013355,-999,-999,0,227.26,5.719,9.726,1546.199,41.587,18.389,-999,-999,0,145631.3+433219,145632.71+433159.8,20.07,19.08,18.55,18.11,18.03,6,0.501,0.0275,777,-0.52,0.42,16,2.04,19.02,4.05,44.68,29.72,26.15,1.37,Sy1.8_radio,BL_Seyfert
587732484897636495,186.45962,51.146219,186.4596,51.14619,0.0019370683006672,186.021,6.569,11.686,52.473,1.949,6.526,108.201,4.166,11.839,178.661,6.276,9.995,122549.7+510907,122550.30+510846.3,20.75,19.49,18.42,17.94,17.73,3,0.168,0.0186,397,-0.21,-0.32,11,1.38,19.43,2.76,43.37,28.51,24.83,1.41,Sy1.9_radio,BL_Seyfert
587732484899930133,194.76806,50.814592,194.768,50.81458,0.0015545866273116,1630.183,47.957,19.448,349.172,8.18,14.824,647.315,16.239,21.813,1109.301,32.463,12.496,125903.4+504843,125904.33+504852.5,18.63,18.43,17.97,17.7,17.55,3,0.236,0.0475,503,-0.6,0.67,23,3.07,18.4,5.53,44.01,29.24,25.48,1.45,Sy1.5_radio,BL_Seyfert
587732577231765506,150.14784,5.4079354,150.1478,5.40792,0.00108206175831735,1879.457,100.673,37.497,615.398,22.333,29.035,2558.557,100.837,78.099,2769.162,147.563,13.131,100036.0+052431,100035.48+052428.5,18.59,18.39,18.26,17.74,17.86,6,0.079,0.1089,413,0.04,0.1,83,9.95,18.29,22.83,43.56,28.28,25.03,1.25,Sy1.5,BL_Seyfert
587732577234780331,157.11508,5.9208858,157.115,5.92086,0.00235934520033944,19.75,1.276,2.879,8.693,0.582,1.514,10.427,0.724,1.75,52.729,3.388,1.106,102827.1+055530,102827.61+055515.1,20.98,20.06,19.13,18.7,18.37,3,0.234,0.0197,368,-0.13,-0.18,8,1.83,19.98,4.25,43.89,28.6,25.35,1.25,BL?_zunc_radio,Other_AGN
587732578299216081,135.83738,4.9605797,135.8373,4.96058,0.00301514065172216,3593.525,130.575,29.625,1179.694,33.887,23.584,1203.874,36.999,40.597,646.035,23.352,17.825,090320.6+045756,090320.96+045738.1,18.81,18.49,18.27,17.86,17.72,3,0.057,0.0514,370,0.51,0.91,24,5.7,18.35,15.16,43.09,27.96,24.55,1.31,Sy1.5,BL_Seyfert
587732578303672658,146.00263,5.8525904,146.0025,5.85247,0.00186164442581076,806.409,55.105,14.115,159.614,12.814,12.098,917.2,75.321,15.87,679.634,46.195,9.837,094359.9+055051,094400.61+055108.9,21.72,20.98,19.97,19.56,18.58,3,0.367,0.0195,357,1,1,9,1.99,20.84,4.92,44.43,28.69,25.89,1.07,Sy1.8_radio,BL_Seyfert
587732578834972808,133.18081,5.210764,133.1808,5.21075,0.00199882224679572,1189.895,72.353,63.136,280.981,13.087,28.156,269.642,13.493,34.233,608.951,36.835,32.971,085240.2+051233,085243.39+051238.7,19.9,19.26,18.9,18.53,18.29,3,0.226,0.0423,326,0.35,-0.03,25,4.76,19.02,12.87,44.34,28.95,25.8,1.21,Sy1.8_ambigID,BL_Seyfert
587732578841722995,148.65513,6.6220913,148.6551,6.62208,0.00276586822715501,375.643,2.435,5.697,108.403,0.755,5.946,342.923,2.485,17.535,562.342,3.626,7.241,095437.5+063716,095437.22+063719.5,18.91,17.19,16.33,15.92,15.57,3,0.041,0.0166,420,0.57,0.85,8,1.63,17.09,3.91,42.2,28.18,23.66,1.73,-9999,Other_AGN
587732579379904650,151.53453,7.1748712,151.5345,7.17486,0.00147196788730297,1000.974,41.696,28.614,189.633,7.645,16.124,398.114,16.74,20.214,793.55,32.882,22.181,100607.9+070941,100608.28+071029.5,20.36,19.44,18.67,18.02,17.76,3,0.202,0.0195,438,1,1,9,1.76,19.36,3.99,43.71,28.71,25.18,1.36,Sy1.8,BL_Seyfert
587732579386785954,167.50135,8.071031,167.5013,8.071,0.0019950799518581,264.531,13.175,21.8,61.947,2.991,8.227,124.384,6.289,22.539,188.362,9.332,16.899,111001.9+080403,111000.32+080415.6,20.74,19.4,18.62,18.05,17.82,3,0.116,0.0318,421,0.17,0.18,14,3.17,19.28,7.75,43.46,28.23,24.92,1.27,-9999,Other_AGN
587732583125221467,150.13436,55.60861,150.1343,55.60861,0.00109752728220024,1117.176,93.702,40.054,329.046,20.297,30.268,995.638,66.184,41.838,696.53,58.117,25.048,100031.1+553645,100032.24+553631.0,19.76,19.59,19.17,18.9,18.94,3,0.215,0.0346,563,-0.2,-0.02,17,1.99,19.55,3.22,43.68,28.69,25.15,1.36,Sy1.5,BL_Seyfert
587732701788307660,151.40956,5.7907665,151.4095,5.79078,0.000228651087478978,319.898,6.665,12.424,78.642,1.765,8.43,226.741,5.257,17.206,509.007,10.549,17.143,100538.6+054749,100538.29+054726.8,20.34,18.76,17.75,17.28,17.02,3,0.123,0.0228,425,-0.4,0.27,10,2.02,18.69,4.53,43.28,28.52,24.74,1.45,-9999,Other_AGN
587732701790666870,156.76413,6.1594216,156.7641,6.15942,0.000710346891782585,-999,-999,0,-999,-999,0.801,-999,0.584,0.883,-999,-999,0,102700.1+060941,102703.39+060933.9,19.87,19.54,19.11,18.82,18.52,3,-9999,0.0561,389,-0.14,0.11,31,5.3,19.46,12.44,-9999,-9999,-9999,1.14,zunc_radio,Other_AGN
587732702313054525,123.79084,3.464906,123.7908,3.46489,0.00117601268385385,1597.604,26.853,35.013,391.337,6.312,26.503,556.526,9.434,44.554,1220.649,20.41,20.231,081509.1+032800,081509.80+032753.6,18.27,17.63,16.99,16.84,16.63,3,0.051,0.1141,309,0.44,0,76,11.62,17.54,28.8,43.26,28.19,24.73,1.33,-9999,Other_AGN
587732702851825701,127.95366,4.4941921,127.9536,4.49417,0.00256149876157045,592.902,2.978,15.486,526.021,2.147,14.78,225.628,0.973,8.38,235.503,1.177,9,083147.7+043005,083148.87+042939.0,16.39,15.84,15.41,15.1,14.83,6,0.174,0.0511,290,0.45,0.23,24,5.06,15.71,12.29,44.05,30.03,25.52,1.73,radio_[HB89]0829+046,Other_AGN
587732770504048779,148.76831,7.4352589,148.7683,7.43525,0.00160666443775613,-999,-999,0,16.665,0.953,3.188,146.145,8.731,19.275,137.554,7.763,11.799,095504.5+072602,095504.39+072606.9,21.35,20.11,19.27,18.79,18.27,3,0.205,0.0292,410,0.02,0.21,15,2.88,20.01,6.95,43.97,28.46,25.43,1.16,Sy1.9,BL_Seyfert
587732771033907446,132.76239,5.8183277,132.7624,5.81831,0.00208655942247315,-999,-999,0,18.198,0.724,3.819,9.048,0.384,2.086,-999,-999,0,085102.8+054840,085102.97+054905.9,19.9,19.44,19.13,18.8,18.52,6,-9999,0.0554,274,0.4,-0.38,17,6.29,19.25,17.1,-9999,-9999,-9999,1.12,zunc_radio,Other_AGN
587732771571499061,134.37411,6.4569546,134.3741,6.45694,0.00137792088945143,13.504,0.939,1.391,-994,-999,1.325,-994,-999,1.313,-999,-999,0.889,085731.1+062725,085729.79+062725.0,21.05,20.36,19.54,19,18.68,6,0.338,0.0278,344,-0.2,-0.4,9,3.21,20.16,8.86,44.59,28.88,26.06,1.08,BL?_zunc_radio,Other_AGN
587732771580346506,154.69873,8.8011535,154.6987,8.80114,0.000865842944369867,704.867,30.47,16.481,204.41,6.675,11.73,213.429,7.487,11.68,725.833,31.214,8.822,101847.8+084812,101847.69+084804.1,19.42,19.08,18.7,18.48,18.16,3,0.358,0.0176,429,0.08,0.2,8,1.73,18.94,4.19,44.33,29.42,25.79,1.39,Sy1.5,BL_Seyfert
587732771591225359,179.77876,10.167154,179.7787,10.16714,0.000625468359668632,1757.034,36.038,45.755,357.265,6.129,28.782,328.934,6.01,28.052,922.604,18.824,30.816,115905.8+101006,115906.90+101001.7,18.99,18.21,17.72,17.29,17.03,3,0.116,0.0577,196,0.09,0.33,12,4.39,18.12,8.89,43.52,28.7,24.98,1.43,Sy1.9,BL_Seyfert
587732772126195747,175.31933,10.474422,175.3193,10.47439,0.000552593771409451,501.406,15.317,19.63,142.947,4.261,13.852,523.026,16.407,44.428,289.009,8.782,14.828,114115.6+102838,114116.64+102827.8,19.32,18.65,18.01,17.6,17.25,3,0.103,0.0286,401,0,1,11,2.87,18.5,7.02,43.3,28.43,24.77,1.41,Sy1.5,BL_Seyfert
587732772658806856,165.49125,10.29424,165.4913,10.29425,0.000534200020787453,5144.071,74.116,27.54,1618.484,19.932,54.043,15482.21,203.92,124.212,4180.556,59.918,11.872,110157.2+101740,110157.90+101739.3,18.23,17.26,16.98,16.71,16.46,3,0.034,0.0768,370,0.43,0.52,44,6.98,17.15,15.96,42.64,27.99,24.1,1.49,Sy1.8_radio,BL_Seyfert
587733079205740557,197.48321,53.110198,197.4832,53.11019,0.000829766769867939,1362.825,100.532,18.583,524.871,21.424,15.454,220.187,9.686,8.407,-994,-999,7.219,130954.4+530652,130955.97+530636.7,18.8,18.68,18.55,18.64,18.34,6,0.321,0.1143,453,-0.46,-0.08,67,7.74,18.62,14.45,44.75,29.45,26.22,1.24,NLS1?,NL_Seyfert
587733080275943494,183.95602,54.706676,183.956,54.70667,0.0012085013469571,7978.045,113.647,21.615,1744.938,17.457,17.921,1725.159,18.432,13.627,3099.991,43.931,12.033,121549.3+544227,121549.43+544224.0,17.05,16.84,16.65,16.36,16.31,3,0.15,0.0902,378,-0.53,0.02,32,6.32,16.78,12.1,43.9,29.47,25.36,1.58,NLS1?_radio,NL_Seyfert
587733081892061270,205.6597,54.25193,205.6597,54.25192,0.00129225466517864,1034.665,59.867,25.775,282.011,12.857,18.205,119.691,5.845,12.843,384.051,22.106,14.711,134238.8+541516,134238.32+541506.9,19.58,19.28,18.82,18.47,18.32,3,0.189,0.0318,497,-0.76,-0.96,15,2.11,19.23,3.86,43.63,28.7,25.1,1.38,Sy1.5,BL_Seyfert
587733195159961742,194.32324,53.765365,194.3232,53.76536,0.00069490113426974,1680.283,118.038,25.047,377.172,26.142,25.634,3444.245,248.225,32.622,933.205,65.212,15.566,125715.6+534607,125717.57+534555.3,20.05,19.33,18.6,18.16,18.04,3,0.151,0.0152,513,0.27,1,9,1.09,19.27,2.13,43.15,28.48,24.62,1.48,Sy1.8_radio,BL_Seyfert
587733196769853592,191.65563,55.091728,191.6556,55.09172,0.00156234270329676,265.835,12.343,19.625,64.927,3.046,6.964,308.555,15.186,23.965,236.292,10.913,17.157,124636.2+550537,124637.34+550530.2,20.8,19.21,18.37,18.04,17.65,3,0.083,0.0441,468,-0.09,0.87,18,3.14,19.16,6.08,43.04,27.98,24.5,1.34,-9999,Other_AGN
587733397564686492,225.36449,46.638797,225.3645,46.63878,0.00194697376427686,-999,-999,0,-999,-999,0,18.944,3.058,3.302,-999,-999,0,150127.8+463815,150127.47+463819.6,20.52,20.23,20.38,20.15,19.66,6,0.42,0.0254,726,0.51,0.06,15,2.08,20.16,4.43,44.53,29.09,25.99,1.19,-9999,Other_AGN
587733397565472881,227.52235,45.644037,227.5223,45.64403,0.00134241471363173,319.299,20.377,23.02,82.772,4.965,13.824,248.941,15.666,30.206,159.123,10.101,11.692,151004.6+453845,151005.36+453838.5,21.01,19.84,19.02,18.57,18.32,3,0.184,0.0182,696,-0.1,0.9,15,1.51,19.75,3.25,43.53,28.47,25,1.33,Sy1.9,BL_Seyfert
587733398102016152,227.00563,46.366853,227.0056,46.36683,0.00192839111965135,1073.909,40.155,27.003,325.806,12.015,20.666,2300.509,89.072,37.872,727.524,27.06,19.607,150801.3+462212,150801.34+462200.6,20.05,18.94,18.27,17.73,17.56,3,0.094,0.0424,702,0.34,0.4,45,3.56,18.85,7.7,43.26,28.21,24.72,1.34,Sy1.8,BL_Seyfert
587733398109290576,244.12782,35.708015,244.1278,35.708,0.00206715780810082,1116.657,15.185,28.684,279.58,4.266,31.141,1973.24,31.098,90.454,1151.725,15.579,26.905,161630.6+354204,161630.67+354228.8,19.28,17.68,17.05,16.7,16.23,3,0.028,0.0109,807,0.3,1,7,0.74,17.61,1.39,41.41,27.63,22.87,1.83,Sy1.9,BL_Seyfert
587733399170973899,212.8355,52.202764,212.8355,52.20275,0.000973933715076503,-999,-999,0,80.42,5.196,7.12,135.632,8.943,12.588,-999,-999,0,141121.2+521250,141120.52+521209.9,23.19,21.54,20.15,19.37,18.94,3,0.461,0.0804,642,0.15,0.15,53,5.46,21.49,10.21,44.99,28.65,26.46,0.84,Sy2?_radio,NL_Seyfert
587733399182115091,243.10669,37.860036,243.1067,37.86003,0.0010065437668328,57.787,8.429,10.042,25.558,3.105,5.878,64.305,8.314,18.986,-994,-999,4.975,161227.0+375148,161225.60+375136.1,21.11,20.6,19.96,19.69,19.46,3,0.292,0.0266,638,-0.58,-0.9,11,1.74,20.55,3.16,43.99,28.58,25.46,1.2,Sy1.8,BL_Seyfert
587733399184015682,246.70823,34.782077,246.7082,34.78206,0.0018999610437962,115.255,13.734,18.184,18.604,2.137,4.129,71.409,8.627,14.218,72.416,8.584,10.545,162650.5+344636,162649.97+344655.4,21.27,20.58,19.72,19.24,19.03,3,0.215,0.0143,738,0.09,0.42,12,0.99,20.51,1.88,43.45,28.31,24.91,1.3,Sy2?,NL_Seyfert
587733409911931036,222.00799,47.627047,222.008,47.62703,0.00140617990987781,-999,-999,0,46.071,5.124,7.549,106.799,12.67,20.461,408.412,51.041,4.407,144802.0+473732,144801.91+473737.3,20.27,20.08,19.49,19.29,18.86,3,0.288,0.0244,675,-0.05,0.03,12,2,20.01,4.24,44.1,28.78,25.57,1.23,-9999,Other_AGN
587733410453061830,233.6943,42.59356,233.6942,42.59356,0.00171245024779204,2187.563,51.828,29.716,517.847,10.222,24.311,1230.07,25.952,41.464,1311.167,30.903,23.073,153446.3+423543,153446.62+423536.8,19.3,18.38,17.88,17.52,17.17,3,0.073,0.0567,581,0.38,0.1,47,4.78,18.26,10.38,43.15,28.22,24.61,1.39,Sy1.8,BL_Seyfert
587733410458435914,245.42364,34.311542,245.4236,34.31153,0.00135797723328629,51.121,5.209,6.575,23.321,2.164,6.847,106.742,10.553,16.148,-994,-999,4.753,162140.5+341831,162141.67+341841.5,20.63,20.52,19.86,19.5,18.99,3,0.366,0.0166,784,-0.11,0.69,10,1.18,20.45,2.3,44.09,28.84,25.56,1.26,-9999,Other_AGN
587733410981871766,210.33807,52.158034,210.338,52.15803,0.000647419014983298,-999,-999,0,-999,-999,0.044,-994,-999,1.083,-999,-999,0,140123.2+520914,140121.13+520928.9,20.69,20.25,19.63,19.14,18.76,3,0.482,0.0571,484,-0.58,-0.28,21,3.88,20.21,7.25,44.89,29.2,26.36,1.09,radio_ambigID,Other_AGN
587733410993012950,241.16316,38.320847,241.1631,38.32083,0.00232832050809301,234.891,18.312,30.482,56.491,4.1,9.589,66.387,5.087,14.491,139.692,10.833,15.923,160438.8+381903,160439.15+381915.0,20.31,19.52,19.06,18.66,18.41,3,0.079,0.022,387,0.32,-0.4,8,1.49,19.48,2.77,42.65,27.81,24.11,1.42,Sy1.5,BL_Seyfert
587733411531325541,244.53907,36.332728,244.539,36.33272,0.00117445157129795,4599.4,74.439,29.393,1412.508,18.24,22.755,842.783,11.636,55.036,1010.594,16.271,24.153,161809.2+361951,161809.37+361957.8,17.83,17.27,16.93,16.74,16.61,3,0.034,0.8506,812,-0.43,-0.01,1760,56.92,17.22,105.3,43.46,27.96,24.92,1.16,NLS1?,NL_Seyfert
587733412059873510,224.61397,48.546115,224.614,48.54608,0.00174155847353266,-999,-999,0,-999,-999,0.488,-999,-999,0,-999,-999,0,145827.3+483250,145827.35+483245.9,20.96,20.69,20.18,19.72,19.33,3,-9999,0.3551,878,0.27,0.24,694,29.68,20.61,64.07,-9999,-9999,-9999,0.69,zunc_radio,Other_AGN
587733412060332087,225.85324,47.974911,225.8532,47.97489,0.00168965268639609,644.645,8.857,9.886,297.327,3.165,13.374,488.041,5.526,18.164,430.786,5.888,8.025,150325.6+475828,150324.77+475829.6,18.55,18.12,17.67,17.37,17.09,6,0.345,0.0514,653,-0.07,-0.2,33,4.34,18,9.43,44.64,29.76,26.11,1.4,radio_2MASSiJ1503248+47582,Other_AGN
587733412063871016,235.3672,43.38042,235.3672,43.38042,0.00133157118179049,1047.205,49.647,54.017,289.68,10.847,26.156,215.725,8.602,13.308,553.481,26.104,30.846,154129.1+432244,154128.12+432249.5,19.31,18.91,18.45,18.12,18.01,3,0.201,0.0287,491,0.02,0.76,15,2.25,18.83,4.67,43.78,28.92,25.24,1.41,Sy1.5,BL_Seyfert
587733412068917562,246.25613,35.550691,246.2561,35.55067,0.00139543028671145,141.852,7.892,10.343,31.377,2.056,4.72,29.359,1.962,3.118,182.141,10.08,12.542,162501.7+353242,162501.47+353302.4,22.72,20.95,19.6,19.05,18.47,3,0.291,0.0301,780,0.16,0.52,21,2,20.89,3.69,44.06,28.44,25.52,1.12,Sy2?_radio,NL_Seyfert
587733412069048415,246.60771,35.228186,246.6077,35.22817,0.00146646531977077,-999,-999,0,32.525,0.816,3.177,-999,-999,0.671,-999,-999,0,162625.5+351331,162625.85+351341.4,18.98,18.7,18.39,18.13,17.96,6,-9999,0.1081,769,0,0.18,130,7.28,18.62,13.53,-9999,-9999,-9999,1.25,zunc_radio,Other_AGN
587733412592681093,211.67813,53.142743,211.6781,53.14272,0.001628138468387,-999,-999,0,6.396,0.44,1.655,-999,0.56,0.651,-999,-999,0,140645.1+530824,140642.75+530833.8,20.88,20.35,19.77,19.32,19.09,3,0.458,0.027,627,-0.14,0,14,1.79,20.32,3.28,44.49,29.11,25.96,1.21,radio,Other_AGN
587733422795980902,208.962,56.553359,208.962,56.55333,0.00179571684441904,1245.29,75.623,20.082,259.583,15.123,14.818,449.223,27.292,31.324,1000.15,60.417,16.53,135550.2+563320,135550.88+563312.0,19.71,19.39,18.86,18.48,18.19,3,0.251,0.0193,609,-0.57,0.32,12,1.26,19.35,2.29,43.69,28.92,25.16,1.44,Sy1.5,BL_Seyfert
587733423871492242,215.9992,55.596719,215.9992,55.59669,0.00207030920862797,380.636,19.199,92.284,84.4,3.999,21.705,155.975,7.807,17.67,219.843,11.03,53.975,142354.5+553533,142359.80+553548.1,20.46,19.3,18.37,18.08,17.86,3,0.14,0.0154,697,0.07,0.03,12,1.09,19.25,2.09,43.07,28.42,24.53,1.49,Sy2?_ambigID,NL_Seyfert
587733428698022103,224.38729,53.380807,224.3873,53.38081,0.00117748891700985,38.934,1.723,4.894,12.809,0.587,2.032,2.39,0.113,1.019,14.243,0.627,1.638,145732.9+532235,145732.94+532250.9,21.22,19.91,18.74,18.3,17.97,3,0.219,0.0219,1006,0,0.07,19,1.51,19.85,2.85,43.65,28.59,25.11,1.33,BL?_radio,Other_AGN
587733429233647795,220.70395,55.152991,220.7039,55.15297,0.00161586526003658,294.63,9.502,27.804,78.943,2.701,11.887,704.945,25.064,34.937,305.211,9.792,24.829,144250.5+550924,144248.94+550910.7,20.64,19,18.02,17.62,17.31,3,0.107,0.0152,789,0.37,-0.35,12,1.04,18.94,1.96,42.78,28.3,24.25,1.55,Sy2?,NL_Seyfert
587733429234630811,223.87538,53.945233,223.8754,53.94522,0.000886076190948556,1015.364,60.586,21.788,231.833,12.441,13.919,218.89,12.398,27.181,591.141,35.089,14.884,145531.0+535625,145530.09+535642.8,19.64,19.42,18.81,18.66,18.27,3,0.265,0.0139,1035,0.03,0.06,10,0.94,19.35,1.76,43.64,28.97,25.1,1.49,Sy1.5,BL_Seyfert
587733429774909454,234.38592,49.713264,234.3859,49.71325,0.0020106709858755,1725.933,89.977,20.181,539.923,16.616,17.779,356.418,11.715,19.692,713.149,36.989,11.974,153732.5+494249,153732.61+494247.7,18.78,18.64,18.41,18.49,18.17,6,0.28,0.3872,882,-0.66,-0.17,668,27.95,18.56,54.65,45.19,29.34,26.65,1.03,radio,Other_AGN
587733431921148009,249.39386,30.900974,249.3938,30.90097,0.00166015244714374,1460.122,66.705,16.977,584.765,19.834,14.499,405.755,14.574,9.887,168.114,7.64,9.315,163733.8+305356,163734.52+305403.5,18.82,18.67,18.41,18.27,18.13,3,0.24,0.0426,534,-0.42,0.26,13,3.58,18.58,7.76,44.18,29.18,25.64,1.36,NLS1?,NL_Seyfert
587733441590198288,248.32398,35.338458,248.324,35.33844,0.00136471216506297,470.727,17.703,18.356,124.798,4.446,8.379,379.892,14.143,24.423,296.046,11.075,14.294,163316.7+352010,163317.75+352018.4,20.91,20.39,19.61,19.01,19.14,6,0.231,0.0173,621,0.3,0.41,13,1.19,20.3,2.24,43.6,28.46,25.06,1.31,ambigID,Other_AGN
587733442119860517,232.95615,46.987158,232.9561,46.98714,0.00166318487292101,-999,-999,0.038,12.712,0.496,2.242,20.61,0.837,3.889,69.237,2.774,3.257,153148.8+465912,153149.47+465913.7,20.37,19.74,18.94,18.54,18.2,3,0.316,0.0399,789,-0.58,-0.6,24,2.92,19.69,5.76,44.33,29,25.8,1.23,BL?_radio,Other_AGN
587733442126872792,248.45363,35.888477,248.4536,35.88847,0.000960139705296758,767.22,18.128,27.859,185.602,4.301,23.391,999.808,24.343,28.81,759.834,17.859,23.762,163346.8+355257,163348.87+355318.5,19.82,18.5,17.85,17.45,17.18,3,0.038,0.0223,636,0.4,0.19,10,1.52,18.43,2.86,41.99,27.57,23.46,1.58,Sy1.9_radio,BL_Seyfert
587733603181133829,210.67075,56.258508,210.6707,56.2585,0.000700091681858248,705.815,31.046,14.089,197.027,7.762,16.118,1697.219,70.962,24.396,747.82,32.721,11.263,140236.5+561530,140240.98+561530.6,19.4,18.87,18.2,17.82,17.74,3,0.122,0.0191,615,-0.67,1,7,1.28,18.83,2.36,42.99,28.46,24.45,1.54,Sy1.8,BL_Seyfert
587733603717021842,207.23524,57.389525,207.2352,57.3895,0.00166259829521174,544.927,23.123,29.503,159.75,6.119,19.218,126.6,5.155,20.656,432.35,18.25,19.175,134851.0+572259,134856.45+572322.2,20.36,19.3,18.57,18.21,17.93,3,0.095,0.0337,551,0.17,0.34,13,2.23,19.27,4.11,42.99,28.05,24.46,1.38,-9999,Other_AGN
587733603726786576,237.89459,45.487193,237.8946,45.48717,0.0014712195330843,-999,-999,0,652.268,54.744,15.7,56.255,0.574,2.862,-999,-999,0,155132.9+452912,155134.70+452913.8,19.85,19.44,19.4,19.24,19.08,6,0.446,0.0195,507,-1,0,7,1.34,19.36,2.55,44.35,29.47,25.82,1.4,-9999,Other_AGN
587733604257038345,219.30645,54.971859,219.3064,54.97183,0.00205090039287055,1904.729,83.148,27.956,438.819,18.402,22.981,457.657,20.027,34.695,660.024,28.662,23.299,143713.6+545830,143713.54+545818.6,19.87,18.91,18.37,17.89,17.72,3,0.093,0.0352,753,0.45,0.45,23,2.39,18.86,4.47,43.01,28.2,24.47,1.43,Sy1.5,BL_Seyfert
587733604265623853,242.69408,42.512174,242.694,42.51217,0.00140498762395982,336.257,34.938,54.288,121.441,10.593,26.879,395.681,36.936,64.398,631.94,65.317,20.483,161046.4+423051,161046.57+423043.8,20.35,19.84,19.41,19.07,18.94,3,0.136,0.0288,377,-0.14,0.78,13,1.87,19.78,3.37,43.25,28.18,24.71,1.33,Sy1.5,BL_Seyfert
587733604268704177,248.82055,37.207885,248.8205,37.20786,0.00163372529518855,-994,-999,4.65,-994,-999,2.459,106.524,5.251,10.918,62.991,2.951,6.158,163517.2+371234,163516.93+371228.3,20.58,19.78,18.91,18.4,18.19,3,0.182,0.0305,627,-0.42,-0.08,14,2.06,19.73,3.84,43.59,28.47,25.06,1.31,radio,Other_AGN
587733604794236938,220.71023,54.88571,220.7102,54.88569,0.00140682749428035,1862.988,48.838,20.063,500.107,10.261,21.578,1582.248,34.867,25.821,880.238,22.955,11.375,144248.9+545310,144250.45+545308.5,18.86,18.73,18.32,17.79,17.83,3,0.125,0.0306,785,-0.27,-0.06,13,2.09,18.67,3.91,43.23,28.55,24.7,1.48,Sy1.5_radio,BL_Seyfert
